Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
E0;24.04.2010;Man United;Tottenham;3;1;H;0;0;D;15;9;8;3;13;10;4;4;1;0;0;0;01.May;04.Þub;7;Oca.48;04.Haz;06.May;Oca.45;Nis.33;06.May;Oca.45;03.Eyl;06.May;01.May;04.Þub;06.May;01.Nis;Nis.33;06.May;Oca.44;04.May;06.May;Oca.44;Nis.33;7;Oca.44;04.May;7;Oca.44;04.May;06.May;36;01.May;Oca.46;Nis.71;Nis.33;07.Haz;06.Aðu;30;Oca.71;Oca.63;Þub.25;Þub.16;18;0;Oca.17;Oca.14;05.Tem;05.Þub
E0;24.04.2010;West Ham;Wigan;3;2;H;2;1;H;9;12;7;10;9;10;4;5;1;2;0;0;Oca.83;03.Haz;Nis.33;01.Aðu;03.Haz;04.Oca;Oca.83;03.Nis;04.Þub;01.Aðu;03.Nis;4;01.Aðu;03.May;04.May;01.Aðu;03.Nis;4;01.Aðu;03.May;04.May;Oca.83;03.May;Nis.33;01.Aðu;03.Haz;Nis.33;Oca.83;03.May;Nis.33;36;Oca.86;Oca.82;Mar.76;Mar.51;Nis.74;04.Nis;36;02.Oca;Oca.93;Oca.91;Oca.82;19;0;Oca.35;Oca.32;03.May;Mar.15
E0;24.04.2010;Wolves;Blackburn;1;1;D;0;1;A;14;12;5;8;9;8;4;4;0;1;0;0;02.Þub;Mar.25;03.Nis;02.Þub;03.Oca;03.Mar;02.Mar;03.Oca;03.Oca;02.Oca;03.Oca;03.Mar;02.Þub;03.Mar;03.Mar;02.May;Mar.25;Mar.25;Þub.25;03.Þub;03.Mar;02.Mar;Mar.25;03.Oca;02.Þub;03.Þub;03.May;Þub.25;Mar.25;03.Þub;37;Þub.38;Þub.27;Mar.32;03.Þub;Mar.61;Mar.23;32;Þub.45;Þub.24;Oca.67;01.Haz;22;0;Oca.64;Oca.57;02.May;Þub.28
E0;25.04.2010;Aston Villa;Birmingham;1;0;H;0;0;D;10;16;6;14;12;16;7;5;1;4;0;0;Oca.62;Mar.75;6;01.Haz;4;May.75;01.Haz;Mar.75;05.May;Oca.65;03.May;04.Haz;Oca.62;Mar.75;05.May;Oca.57;03.Haz;May.25;Oca.57;03.Aðu;6;Oca.62;03.Haz;6;Oca.57;4;6;Oca.62;Mar.75;05.May;37;Oca.67;01.Haz;Nis.14;Mar.78;Haz.42;May.77;38;2;Oca.86;2;Oca.88;19;0;Oca.27;01.Þub;04.May;04.Ara
E0;25.04.2010;Burnley;Liverpool;0;4;A;0;0;D;12;12;6;10;13;11;4;5;2;1;0;0;05.May;4;Oca.62;May.25;03.Aðu;01.Haz;05.May;Mar.75;01.Haz;05.Nis;03.Tem;Oca.55;05.May;4;Oca.57;May.25;03.Haz;Oca.57;05.May;4;Oca.57;6;03.Aðu;Oca.57;6;4;Oca.57;6;Mar.75;Oca.57;35;Haz.55;May.84;Nis.26;Mar.83;Oca.62;Oca.58;34;Oca.86;Oca.79;02.Kas;Oca.96;17;0;04.May;Nis.24;01.Þub;Oca.19
E0;25.04.2010;Chelsea;Stoke;7;0;H;3;0;H;29;3;18;2;14;12;7;0;0;3;0;0;Oca.14;8;21;01.Ara;Aðu.25;15;Oca.15;7;15;Oca.15;06.Þub;14;01.Ara;8;19;Oca.14;06.May;15;01.Ara;8;21;Oca.17;06.May;17;01.Ara;08.May;19;01.Ara;07.May;23;37;Oca.17;Oca.14;09.Þub;Tem.52;25;19.Þub;29;Oca.53;Oca.47;Þub.75;Þub.53;14;-2;Oca.88;Oca.81;02.Kas;02.Haz
E0;25.04.2010;Everton;Fulham;2;1;H;0;1;A;15;8;9;6;7;12;9;3;0;1;0;0;Oca.36;04.May;10;01.Nis;Nis.25;Tem.75;Oca.42;04.Þub;07.May;01.Nis;04.Oca;7;01.Nis;04.May;8;Oca.35;04.Þub;8;01.Nis;Nis.33;08.May;Oca.44;4;8;01.Nis;Nis.33;9;Oca.36;04.May;9;33;Oca.45;01.Nis;Nis.83;Nis.38;10;Aðu.52;34;Oca.97;Oca.89;Oca.96;Oca.85;17;0;Oca.13;01.Eyl;8;Haz.51
E0;01.05.2010;Birmingham;Burnley;2;1;H;2;0;H;13;12;4;7;11;10;6;8;2;1;0;0;01.May;04.Þub;7;01.May;03.Aðu;06.May;01.May;Mar.75;Haz.75;Oca.55;03.Tem;05.Nis;01.May;4;7;01.May;03.Haz;06.May;01.May;04.Oca;06.May;Oca.53;Mar.75;7;01.May;4;7;01.May;Mar.75;7;36;Oca.55;Oca.51;Nis.33;Mar.88;Tem.43;Haz.88;35;Oca.95;Oca.86;02.Þub;Oca.89;19;0;01.Þub;Oca.15;05.May;Nis.96
E0;01.05.2010;Man City;Aston Villa;3;1;H;2;1;H;17;10;12;6;6;9;13;5;1;2;0;0;Oca.83;03.Haz;Nis.33;01.Aðu;Mar.45;Nis.25;Oca.85;03.May;4;Oca.85;03.Nis;03.Aðu;Oca.83;03.May;Nis.33;Oca.85;03.Nis;Mar.75;Oca.83;03.Haz;04.Þub;Oca.91;03.May;4;Oca.91;03.May;4;Oca.83;03.Nis;Nis.33;36;Oca.91;Oca.85;03.Tem;Mar.48;Nis.65;Nis.22;35;Oca.95;Oca.85;2;Oca.89;20;0;01.Nis;Oca.35;Mar.25;Þub.97
E0;01.05.2010;Portsmouth;Wolves;3;1;H;2;1;H;12;18;8;11;10;13;7;9;0;1;0;0;Þub.38;Mar.25;03.Oca;02.Nis;Mar.25;02.Aðu;Þub.35;Mar.25;02.Eyl;02.Mar;03.Þub;02.Aðu;02.May;Mar.25;02.Aðu;Þub.38;Mar.25;02.Tem;02.Nis;03.Mar;02.Eyl;02.May;Mar.25;Þub.88;Þub.38;03.Þub;3;02.Mar;Mar.25;3;34;02.May;Þub.38;Mar.37;Mar.26;Mar.25;Þub.96;29;Þub.18;02.Eyl;Oca.78;Oca.68;25;0;Oca.75;Oca.69;02.Mar;02.Kas
E0;01.05.2010;Stoke;Everton;0;0;D;0;0;D;12;11;6;9;10;10;6;5;0;0;0;0;03.Haz;03.Mar;02.Oca;03.May;Mar.25;02.May;03.Haz;03.Þub;02.May;03.Oca;03.Mar;02.Oca;03.May;03.Mar;02.Oca;Mar.25;Mar.25;02.May;03.Haz;03.Mar;02.May;03.Haz;Mar.25;02.Oca;Mar.75;03.Nis;2;03.Nis;Mar.25;02.Oca;35;Mar.98;Mar.61;03.May;Mar.31;02.Oca;02.Haz;34;02.Tem;Oca.96;Oca.91;01.Aðu;22;0;Þub.75;Þub.55;Oca.51;Oca.47
E0;01.05.2010;Tottenham;Bolton;1;0;H;1;0;H;25;11;12;7;11;10;11;7;0;3;0;0;Oca.29;05.May;10;Oca.25;05.May;10;Oca.25;05.May;11;01.Þub;05.May;12;Oca.29;5;12;Oca.25;05.Þub;9;Oca.25;05.May;12;Oca.29;5;11;Oca.25;6;11;Oca.25;05.May;11;36;Oca.29;Oca.25;06.Þub;May.49;13.May;Kas.55;27;01.Haz;Oca.55;02.May;Þub.31;16;0;01.Tem;01.May;11;Aðu.64
E0;02.05.2010;Fulham;West Ham;3;2;H;1;0;H;5;7;3;5;10;14;9;3;0;0;0;0;Þub.38;Mar.25;03.Oca;02.Þub;Mar.35;03.May;Þub.25;03.Mar;3;02.Oca;03.Oca;03.Mar;Þub.25;Mar.25;Mar.25;Þub.25;Mar.25;Þub.85;Þub.25;Mar.25;03.Þub;02.Þub;03.Nis;Mar.25;02.Mar;Mar.25;03.Þub;02.Þub;Mar.25;03.Þub;37;Þub.43;Þub.28;03.Nis;Mar.27;03.Mar;03.Ara;35;02.Aðu;2;Oca.84;Oca.77;25;0;01.Tem;Oca.63;Þub.32;Þub.22
E0;02.05.2010;Liverpool;Chelsea;0;2;A;0;1;A;7;15;2;11;7;7;9;5;1;2;0;0;4;03.Aðu;Oca.83;03.Haz;03.Haz;01.Eyl;03.Aðu;03.Haz;Oca.85;03.Aðu;03.Nis;Oca.85;4;03.Nis;Oca.91;03.Aðu;03.May;01.Aðu;4;03.Haz;Oca.85;4;Mar.75;Oca.83;Nis.33;Mar.75;01.Aðu;03.Aðu;03.Haz;Oca.91;33;Nis.38;04.Eyl;Mar.94;Mar.61;Oca.91;Oca.84;32;Oca.88;Oca.79;02.May;Oca.96;17;0;03.Þub;Þub.91;Oca.44;Oca.36
E0;02.05.2010;Sunderland;Man United;0;1;A;0;1;A;10;14;2;9;10;9;9;4;3;2;0;0;09.May;Nis.75;Oca.36;08.May;04.May;Oca.35;8;Nis.75;Oca.35;07.Mar;04.May;Oca.35;9;04.May;Oca.36;7;04.Þub;01.Nis;8;04.Aðu;Oca.36;8;04.May;01.Nis;9;Nis.75;Oca.36;9;Nis.33;Oca.36;34;09.May;Aðu.54;May.25;Nis.63;01.Nis;Oca.37;31;Oca.85;Oca.76;02.Kas;02.Oca;17;0;07.May;Haz.44;Oca.13;01.Eyl
E0;03.05.2010;Blackburn;Arsenal;2;1;H;1;1;D;11;6;7;4;19;15;5;8;2;2;0;0;03.May;03.Nis;02.Oca;Mar.25;03.May;02.May;03.Nis;03.Nis;02.May;03.Mar;03.Oca;02.Oca;Mar.75;03.Nis;2;03.Haz;Mar.25;Oca.95;03.May;03.Nis;02.May;Mar.75;03.Nis;2;03.Haz;03.Nis;02.May;03.Haz;03.Nis;2;35;Mar.81;Mar.57;03.May;Mar.35;Þub.16;02.Haz;33;Oca.91;01.Aðu;02.May;Oca.96;16;0;Þub.75;Þub.55;Oca.53;Oca.47
E0;03.05.2010;Wigan;Hull;2;2;D;1;1;D;13;6;7;3;11;14;8;1;2;0;0;0;01.Aðu;03.Haz;04.May;Oca.78;03.May;Nis.33;01.Aðu;03.May;04.Þub;01.Aðu;03.Nis;4;Oca.83;03.May;Nis.33;01.Aðu;Mar.25;04.Þub;Oca.75;03.May;04.Aðu;01.Aðu;03.May;04.May;01.Aðu;03.Haz;04.May;01.Aðu;03.Nis;04.Þub;36;Oca.83;Oca.79;Mar.76;Mar.52;Nis.92;Nis.47;35;02.Nis;Oca.94;Oca.89;Oca.82;19;0;Oca.36;Oca.33;03.Nis;03.Kas
E0;05.05.2010;Fulham;Stoke;0;1;A;0;0;D;12;5;6;2;7;6;8;3;1;3;0;0;02.Oca;03.Mar;03.Haz;Oca.95;03.Mar;03.Aðu;02.Oca;Mar.25;03.Nis;2;03.Þub;03.Nis;2;03.Nis;Mar.75;02.Oca;03.Þub;03.Þub;02.May;03.Mar;03.Haz;2;03.Nis;Mar.75;02.May;03.Nis;Mar.75;02.May;03.Nis;03.May;36;Þub.15;02.Tem;Mar.46;Mar.32;4;Mar.59;30;Þub.22;02.Aðu;01.Aðu;Oca.71;20;0;Oca.52;Oca.46;Þub.75;Þub.55
E0;05.05.2010;Man City;Tottenham;0;1;A;0;0;D;10;10;5;6;12;14;9;7;0;3;0;0;2;03.Nis;03.Aðu;01.Eyl;03.May;03.Tem;2;03.Nis;03.May;01.Eyl;03.Mar;03.Tem;2;03.May;03.Haz;01.Eyl;03.Nis;03.Haz;2;03.Nis;Mar.75;2;03.Nis;03.Aðu;02.May;03.May;Mar.75;Oca.95;03.May;03.Aðu;34;02.Eyl;2;03.Haz;Mar.42;Mar.85;03.Tem;31;01.Aðu;Oca.74;Þub.15;02.Mar;19;0;01.May;Oca.43;Þub.75;Þub.62
E0;09.05.2010;Arsenal;Fulham;4;0;H;3;0;H;16;5;11;2;11;10;5;2;2;2;0;0;01.Þub;7;13;Oca.18;06.May;12.May;01.Þub;6;13;Oca.15;06.Þub;14;Oca.17;07.May;13;Oca.15;06.May;13;Oca.17;7;15;01.Þub;06.May;13;Oca.14;8;15;01.Þub;6;13;38;01.Þub;Oca.18;8;Haz.59;17;14.Þub;26;Oca.57;Oca.47;Þub.75;Þub.55;15;0;01.May;01.Mar;12;Eki.27
E0;09.05.2010;Aston Villa;Blackburn;0;1;A;0;0;D;16;9;12;3;14;12;11;5;2;1;0;0;Oca.57;4;6;01.May;4;6;Oca.55;Mar.75;6;01.May;03.Aðu;05.Tem;Oca.57;Mar.75;6;01.May;Mar.75;6;Oca.53;4;6;Oca.57;Mar.75;06.May;Oca.53;4;6;Oca.57;Mar.75;6;39;Oca.61;Oca.55;Nis.16;Mar.85;06.Aðu;Haz.18;33;Oca.75;Oca.69;02.Þub;02.Aðu;17;0;Oca.22;Oca.18;04.Eyl;Nis.41
E0;09.05.2010;Bolton;Birmingham;2;1;H;1;0;H;14;10;8;5;14;17;3;6;2;5;0;0;Þub.25;03.Mar;03.Mar;02.Þub;03.Mar;03.Oca;02.Þub;03.Þub;03.Þub;02.Þub;03.Þub;3;Þub.25;Mar.25;Mar.25;02.Þub;03.Þub;3;02.Þub;Mar.25;03.Mar;02.Þub;03.Nis;Mar.25;02.Þub;Mar.25;03.Nis;02.Þub;03.Þub;Mar.25;40;Þub.25;02.Þub;Mar.47;Mar.27;03.May;Mar.26;39;Oca.95;Oca.86;2;Oca.88;20;0;Oca.62;Oca.57;02.Nis;Þub.26
E0;09.05.2010;Burnley;Tottenham;4;2;H;1;2;A;16;16;12;11;9;8;5;6;0;0;0;0;7;04.Þub;01.May;06.Nis;04.Þub;Oca.45;May.75;4;Oca.53;7;04.Oca;01.Nis;7;Nis.33;Oca.44;May.75;04.Þub;Oca.45;7;4;01.May;06.May;4;Oca.53;6;4;01.May;6;4;Oca.53;36;Tem.75;Haz.51;Nis.48;Nis.14;Oca.53;Oca.48;23;Oca.62;Oca.53;02.May;Þub.36;14;0;5;Nis.62;01.Þub;Oca.16
E0;09.05.2010;Chelsea;Wigan;8;0;H;2;0;H;17;4;10;3;14;9;2;3;2;2;0;1;01.Oca;10;23;01.Oca;Aðu.75;17;01.Oca;8;21;01.May;10;25;01.Aðu;10;26;01.Aðu;8;19;01.Oca;9;21;01.Kas;9;21;01.Eyl;10;26;01.Oca;8;26;38;01.Ara;01.Eyl;12;09.Mar;29;23.31;27;Oca.45;Oca.39;03.Oca;02.Aðu;14;0;01.Mar;01.Oca;21;15.14
E0;09.05.2010;Everton;Portsmouth;1;0;H;0;0;D;21;10;13;4;12;11;14;1;0;0;0;0;Oca.29;05.May;11;Oca.25;05.May;10;01.Mar;5;9;01.Mar;04.Aðu;08.May;Oca.29;05.May;10;Oca.29;5;08.May;Oca.29;05.May;10;Oca.29;05.May;11;Oca.22;6;12;01.Mar;5;10;36;01.Mar;Oca.28;6;May.23;Ara.44;Eki.38;26;Oca.62;Oca.56;02.Nis;02.Mar;15;0;01.Oca;01.Haz;10;Tem.72
E0;09.05.2010;Hull;Liverpool;0;0;D;0;0;D;11;19;6;7;15;11;2;6;1;0;0;0;06.May;03.Aðu;Oca.57;May.75;03.Aðu;Oca.55;6;Mar.75;Oca.55;05.May;03.Eyl;01.May;6;Mar.75;Oca.57;6;Mar.75;01.May;6;4;Oca.53;06.May;Mar.75;Oca.57;7;4;01.May;6;Mar.75;Oca.57;37;Tem.26;Haz.22;Nis.35;Mar.91;Oca.59;Oca.54;30;Oca.79;Oca.71;Þub.23;02.May;15;0;5;Nis.38;01.Þub;Oca.18
E0;09.05.2010;Man United;Stoke;4;0;H;2;0;H;18;4;13;4;10;4;10;2;2;0;0;0;Oca.13;8;23;01.Ara;Tem.75;17;01.Ara;8;19;01.Oca;07.Mar;15;01.Kas;9;19;01.Kas;07.May;15;01.Kas;08.May;21;01.Kas;9;21;01.Ara;7;23;01.Kas;07.May;23;37;Oca.15;01.Ara;09.Haz;Tem.98;26.May;20.73;26;Oca.57;01.May;Þub.63;Þub.46;14;-2.25;02.Aðu;02.Þub;Oca.91;Oca.85
E0;09.05.2010;West Ham;Man City;1;1;D;1;1;D;12;17;8;6;12;7;4;3;2;0;0;0;4;03.Haz;Oca.91;4;Mar.75;Oca.78;Mar.75;03.May;01.Eyl;Mar.55;03.Nis;01.Eyl;Nis.33;03.May;01.Aðu;4;03.Nis;01.Aðu;Nis.33;03.May;Oca.83;Mar.75;03.Haz;Oca.91;4;03.Nis;Oca.83;04.Þub;03.Haz;01.Aðu;36;Nis.35;04.Oca;Mar.75;Mar.51;Oca.96;Oca.85;25;Oca.67;01.Haz;02.Mar;02.Þub;13;0;Mar.25;Þub.99;Oca.44;Oca.35
E0;09.05.2010;Wolves;Sunderland;2;1;H;1;1;D;14;11;7;5;11;19;4;1;1;2;0;2;Þub.25;03.Nis;Mar.25;Þub.25;03.Mar;3;Þub.35;Mar.25;02.Eyl;02.Þub;03.Þub;3;Þub.25;03.Nis;03.Oca;Þub.25;03.Þub;Þub.88;02.Mar;03.Þub;03.Þub;Þub.38;Mar.25;3;02.Mar;Mar.25;03.Þub;Þub.38;Mar.25;3;41;Þub.39;02.Mar;03.Nis;Mar.25;Mar.33;03.Aðu;40;2;Oca.92;Oca.94;Oca.84;21;0;Oca.73;Oca.64;Þub.33;Þub.16
E0;14.08.2010;Aston Villa;West Ham;3;0;H;2;0;H;23;12;11;2;15;15;16;7;1;2;0;0;2;03.Mar;4;Oca.85;03.Nis;04.Oca;2;Mar.25;Mar.75;01.Aðu;03.Nis;4;Oca.83;03.Nis;Nis.33;01.Eyl;Mar.25;Mar.75;Oca.91;Mar.25;Nis.33;2;03.Nis;Mar.75;2;Mar.25;04.Þub;01.Aðu;03.Nis;Nis.33;39;02.Eyl;Oca.96;03.Nis;03.Mar;Nis.33;04.Mar;35;02.Kas;02.Oca;Oca.82;Oca.75;20;0;Oca.45;01.Nis;3;Þub.78
E0;14.08.2010;Blackburn;Everton;1;0;H;1;0;H;7;17;2;12;19;14;1;3;2;1;0;0;Þub.88;Mar.25;02.May;Þub.75;Mar.25;Þub.45;02.Eyl;03.Þub;02.Nis;Þub.55;03.Þub;02.May;02.Aðu;03.Mar;02.May;02.Tem;03.Þub;02.Nis;Þub.88;03.Þub;02.May;Þub.75;03.Mar;02.May;03.Oca;03.Mar;Þub.38;02.Tem;Mar.25;02.May;39;Mar.15;Þub.92;03.Nis;Mar.25;Þub.55;Þub.44;36;02.Þub;02.Aðu;Oca.79;01.Tem;29;0;02.Þub;02.May;Oca.85;Oca.75
E0;14.08.2010;Bolton;Fulham;0;0;D;0;0;D;13;12;9;7;12;13;4;8;1;3;0;0;02.Þub;03.Mar;03.Nis;Þub.15;Mar.25;Mar.25;02.Þub;Mar.25;03.Þub;02.Þub;03.Þub;3;Þub.25;03.Mar;03.Þub;02.Oca;03.Þub;03.Þub;Þub.15;03.Þub;03.May;02.Mar;03.Nis;3;02.Þub;03.Mar;03.Nis;02.Þub;03.Þub;Mar.25;38;02.Mar;02.Þub;Mar.42;Mar.26;Mar.58;Mar.32;35;Þub.22;02.Eyl;Oca.75;Oca.69;24;0;01.Haz;Oca.55;Þub.56;Þub.36
E0;14.08.2010;Chelsea;West Brom;6;0;H;2;0;H;18;10;13;4;10;10;3;1;1;0;0;0;Oca.17;7;17;Oca.15;Haz.75;16;Oca.16;Haz.75;16;Oca.15;06.Þub;14;Oca.14;07.May;19;01.Ara;06.May;17;Oca.17;06.May;19;Oca.18;06.May;15;Oca.17;07.May;19;Oca.17;06.May;15;39;Oca.19;Oca.16;Tem.71;06.Eyl;21;17.47;29;Oca.53;Oca.49;Þub.61;Þub.49;19;-2;02.Haz;02.Oca;Oca.91;Oca.85
E0;14.08.2010;Sunderland;Birmingham;2;2;D;1;0;H;6;13;2;7;13;10;3;6;3;3;1;0;02.Oca;03.Mar;03.Haz;Þub.15;03.Þub;03.Mar;Þub.15;Mar.25;03.Mar;02.Oca;03.Þub;03.Þub;02.Oca;03.Mar;03.May;02.Þub;03.Þub;3;Þub.15;03.Þub;03.May;02.Þub;03.Nis;03.Þub;02.Þub;Mar.25;03.May;02.Oca;Mar.25;03.Nis;38;Þub.31;Þub.18;03.Nis;Mar.25;03.Haz;Mar.39;36;Þub.28;Þub.16;Oca.71;Oca.65;24;0;Oca.64;Oca.55;02.May;Þub.38
E0;14.08.2010;Tottenham;Man City;0;0;D;0;0;D;22;11;18;7;13;16;10;3;0;2;0;0;02.Nis;03.Mar;3;Þub.35;03.Mar;Þub.85;Þub.35;03.Mar;Þub.85;02.Nis;03.Þub;02.Tem;02.Mar;03.Mar;3;02.Mar;03.Þub;02.Aðu;Þub.38;Mar.25;3;Þub.38;03.Nis;Þub.88;02.Mar;03.Nis;03.Oca;Þub.38;03.Mar;Þub.88;38;02.May;Þub.39;Mar.41;Mar.28;03.Ara;Þub.95;37;02.Mar;Oca.91;Oca.95;Oca.84;28;0;Oca.75;Oca.69;Þub.28;02.Ara
E0;14.08.2010;Wigan;Blackpool;0;4;A;0;3;A;11;9;6;7;8;11;6;4;1;1;0;0;Oca.83;03.May;04.May;Oca.78;03.Nis;04.May;01.Aðu;03.Nis;Nis.33;01.Eyl;03.Mar;03.Tem;01.Aðu;03.May;04.May;01.Aðu;Mar.25;04.Þub;Oca.75;03.Nis;5;Oca.83;03.May;Nis.33;Oca.83;03.Nis;Nis.75;01.Aðu;03.Nis;04.May;40;01.Eyl;Oca.82;Mar.64;Mar.45;5;04.May;36;Þub.21;02.Kas;Oca.75;Oca.68;20;0;01.Nis;Oca.32;Mar.75;Mar.19
E0;14.08.2010;Wolves;Stoke;2;1;H;2;0;H;13;10;7;6;17;13;5;5;0;2;0;0;02.Mar;Mar.25;03.Þub;Þub.25;Mar.15;03.Oca;02.Mar;Mar.25;3;02.Mar;03.Þub;02.Aðu;Þub.25;03.Mar;03.Þub;Þub.25;03.Þub;02.Eyl;02.Mar;03.Þub;03.Þub;Þub.38;Mar.25;3;02.Mar;Mar.25;03.Mar;02.Mar;Mar.25;3;39;02.Nis;Þub.33;03.Mar;Mar.22;Mar.38;03.Kas;35;Þub.43;Þub.25;Oca.65;01.Haz;25;0;01.Tem;Oca.63;02.Nis;02.Þub
E0;15.08.2010;Liverpool;Arsenal;1;1;D;0;0;D;7;14;4;7;13;15;9;11;1;3;1;1;02.May;Mar.25;Þub.88;Þub.45;Mar.25;Þub.75;02.May;Mar.25;Þub.75;02.Nis;03.Þub;02.Tem;02.Nis;03.Mar;Þub.88;02.Nis;Mar.15;02.Tem;02.May;03.Þub;Þub.88;02.May;Mar.25;02.Aðu;02.May;03.Þub;3;Þub.38;Mar.25;Þub.88;39;02.Haz;Þub.47;Mar.35;Mar.24;03.Tem;Þub.89;35;Þub.35;Þub.21;01.Tem;Oca.62;31;0;Oca.83;Oca.74;Þub.15;02.Haz
E0;16.08.2010;Man United;Newcastle;3;0;H;2;0;H;18;7;10;3;9;5;5;3;2;2;0;0;Oca.25;05.May;15;Oca.22;05.May;12.May;Oca.23;05.May;12;Oca.22;05.Mar;11;Oca.25;05.May;12;01.Þub;05.May;12;Oca.22;6;13;Oca.22;6;12;Oca.22;6;15;Oca.22;05.May;13;40;Oca.26;Oca.23;Haz.19;May.63;16;13.Kas;37;01.Aðu;Oca.72;Þub.16;02.May;19;0;01.May;01.Mar;12;10.Þub
E0;21.08.2010;Arsenal;Blackpool;6;0;H;3;0;H;26;3;16;1;9;3;8;2;0;0;0;1;Oca.17;7;19;Oca.16;06.May;15.May;Oca.18;Haz.25;15;Oca.17;05.Aðu;13;Oca.17;7;15;Oca.15;Haz.25;15;Oca.17;7;17;Oca.18;06.May;15;Oca.18;7;17;Oca.18;6;17;37;Oca.18;Oca.16;Aðu.51;Haz.86;23;17.Nis;24;Oca.45;Oca.42;Þub.89;Þub.69;15;-2;Oca.83;Oca.76;Þub.19;02.Ara
E0;21.08.2010;Birmingham;Blackburn;2;1;H;0;0;D;10;7;7;2;13;14;4;12;2;3;0;0;02.Þub;Mar.25;03.Nis;02.Þub;03.Oca;03.Mar;02.Þub;03.Þub;03.Þub;02.Mar;03.Þub;02.Aðu;02.Þub;03.Mar;03.Mar;02.Þub;03.Þub;3;02.Mar;03.Þub;03.Oca;Þub.25;Mar.25;03.Þub;02.Mar;Mar.25;03.Mar;Þub.25;03.Þub;03.Oca;36;Þub.31;Þub.25;Mar.27;Mar.22;03.Tem;Mar.27;28;Þub.52;Þub.27;01.Tem;Oca.59;26;0;Oca.67;Oca.59;Þub.45;Þub.28
E0;21.08.2010;Everton;Wolves;1;1;D;1;0;H;14;9;6;4;18;15;3;3;1;2;0;0;01.May;4;7;Oca.45;4;7;01.May;Mar.75;7;01.May;03.Aðu;05.Tem;Oca.53;Mar.75;7;Oca.44;Mar.75;7;01.May;Mar.75;07.May;01.May;03.Eyl;7;Oca.53;03.Aðu;8;01.May;Mar.75;7;37;Oca.53;Oca.48;Nis.39;4;Aðu.38;07.Mar;34;02.May;Oca.94;01.Eyl;Oca.81;18;0;Oca.17;Oca.13;6;May.33
E0;21.08.2010;Stoke;Tottenham;1;2;A;1;2;A;15;7;10;6;15;4;6;2;3;1;0;0;03.Nis;03.Mar;02.Þub;03.Mar;03.Þub;Þub.15;03.Nis;Mar.25;02.Oca;03.Þub;03.Þub;02.Oca;03.Haz;Mar.25;02.Oca;03.Nis;Mar.25;2;03.Mar;03.Þub;Þub.25;Mar.25;Mar.25;02.Þub;03.Nis;03.Þub;Þub.25;03.Nis;Mar.25;02.Oca;36;03.Nis;Mar.27;03.Nis;Mar.23;Þub.43;Þub.24;30;Þub.35;Þub.18;01.Tem;Oca.64;26;0;02.May;02.Mar;Oca.69;Oca.58
E0;21.08.2010;West Brom;Sunderland;1;0;H;0;0;D;11;10;5;4;16;12;4;6;2;2;0;0;02.May;Mar.25;Þub.88;Þub.45;03.Þub;Þub.75;Þub.45;03.Þub;02.Aðu;02.Nis;03.Þub;02.Tem;02.May;03.Þub;Þub.88;02.Nis;03.Þub;02.Tem;02.May;03.Oca;02.Eyl;02.May;03.Mar;Þub.75;02.Nis;Mar.25;3;02.May;03.Þub;Þub.75;37;Þub.54;Þub.46;Mar.35;Mar.24;03.Ara;Þub.87;31;02.Þub;02.Kas;Oca.76;Oca.69;30;0;01.Aðu;Oca.74;Þub.25;02.May
E0;21.08.2010;West Ham;Bolton;1;3;A;0;0;D;17;12;10;8;11;18;8;5;2;4;0;0;Þub.25;03.Mar;Mar.25;Þub.15;Mar.25;Mar.25;Þub.15;Mar.25;Mar.25;02.Þub;03.Mar;02.Eyl;02.Þub;Mar.25;Mar.25;Þub.25;Mar.25;Þub.85;Þub.25;03.Þub;03.Mar;02.Þub;Mar.25;03.Mar;02.Mar;Mar.25;03.Mar;02.Oca;Mar.25;03.Nis;36;02.Mar;Þub.22;03.Nis;Mar.27;Mar.66;Mar.26;32;02.Haz;Oca.99;Oca.88;Oca.77;26;0;Oca.63;Oca.56;Þub.53;Þub.33
E0;21.08.2010;Wigan;Chelsea;0;6;A;0;1;A;17;10;12;8;12;7;0;0;1;2;0;0;15;6;Oca.22;12.May;05.May;Oca.22;12;May.25;Oca.25;9;04.Eyl;Oca.28;12;05.May;Oca.25;12;05.May;01.Þub;12;05.May;Oca.25;12;05.May;Oca.25;15;6;Oca.22;13;05.May;Oca.22;37;15;13.Kas;Haz.15;May.55;Oca.28;Oca.24;25;Oca.68;Oca.61;Þub.38;02.Þub;18;Oca.25;01.Eyl;Oca.87;02.May;2
