num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
2;E0;27.11.2010;Wolves;Sunderland;3;2;H;0;0;D;14;15;8;9;11;10;11;5;2;3;0;0;02.Haz;03.Þub;02.Aðu;Þub.55;03.Þub;Þub.65;Þub.55;03.Oca;Þub.75;02.Nis;03.Þub;02.Tem;Þub.62;03.Mar;Þub.62;02.Nis;03.Þub;02.Tem;02.May;03.Oca;02.Eyl;Þub.63;Mar.25;02.May;Þub.62;03.Mar;Þub.88;Þub.38;Mar.25;Þub.88;37;02.Tem;Þub.55;03.Nis;Mar.24;Þub.92;Þub.76;36;Þub.25;02.Þub;Oca.87;Oca.76;31;0;Oca.91;Oca.82;02.Haz;Oca.98
2;E0;28.11.2010;Newcastle;Chelsea;1;1;D;1;1;D;5;17;3;13;9;11;6;7;2;1;0;0;5;03.Haz;Oca.73;5;03.Haz;Oca.65;04.May;03.Haz;Oca.73;04.Haz;03.May;Oca.65;05.May;Mar.75;Oca.62;Nis.75;03.May;Oca.65;5;03.Mar;01.Aðu;5;Mar.75;Oca.67;May.25;Mar.75;Oca.73;Nis.75;03.Nis;Oca.75;37;May.65;5;Mar.87;Mar.65;Oca.75;01.Tem;35;Oca.91;Oca.75;02.Kas;Oca.98;20;0.75;02.Mar;Oca.97;Oca.95;Oca.91
2;E0;28.11.2010;Tottenham;Liverpool;2;1;H;0;1;A;20;12;13;8;6;16;5;8;0;5;0;0;2;03.Nis;03.Aðu;Þub.15;03.Nis;03.May;2;03.Mar;03.Haz;02.Oca;03.Þub;03.Þub;02.Oca;03.Mar;03.May;2;Mar.25;03.Nis;2;03.Þub;4;02.Oca;03.Nis;03.Nis;02.Oca;03.Nis;03.Aðu;02.Oca;03.Þub;03.May;37;02.Ara;02.Haz;03.May;Mar.34;4;Mar.63;35;2;Oca.88;02.Mar;Oca.87;21;0;Oca.53;Oca.49;Þub.78;Þub.51
2;E0;04.12.2010;Arsenal;Fulham;2;1;H;1;1;D;15;11;9;7;7;5;3;7;0;0;0;0;Oca.29;May.25;12;Oca.25;May.25;11;01.Mar;5;9;Oca.25;5;10;Oca.29;5;11;Oca.29;Nis.75;9;01.Mar;5;11;Oca.29;05.May;12;Oca.29;05.May;13;Oca.29;5;10;38;Oca.32;Oca.28;May.74;May.17;13.Haz;Kas.25;28;Oca.69;01.Haz;Þub.34;Þub.24;21;-1.5;02.Oca;Oca.92;02.Aðu;Oca.97
2;E0;04.12.2010;Birmingham;Tottenham;1;1;D;0;1;A;13;10;5;5;14;7;6;11;1;1;0;0;03.May;03.Nis;02.Oca;03.Nis;03.Nis;Þub.15;03.May;03.Þub;02.Oca;3;03.Þub;02.Þub;03.May;03.Mar;02.Oca;03.Þub;03.Þub;02.Oca;03.Mar;03.Nis;Þub.15;03.May;03.Nis;Þub.15;Mar.75;03.May;02.Oca;03.Mar;Mar.25;Þub.15;38;03.Tem;Mar.44;Mar.49;Mar.34;02.Mar;02.Ara;36;02.May;Oca.95;Oca.89;Oca.82;21;0;Þub.62;Þub.47;Oca.55;01.May
2;E0;04.12.2010;Blackburn;Wolves;3;0;H;2;0;H;10;10;7;7;9;11;8;11;0;2;0;0;Oca.73;03.Haz;5;Oca.75;03.May;04.Nis;Oca.75;03.Nis;Nis.75;01.Tem;03.May;04.Nis;01.Aðu;03.May;04.May;Oca.75;03.Nis;04.Þub;01.Aðu;03.Haz;Nis.33;01.Aðu;03.May;5;Oca.75;Mar.75;5;Oca.75;03.May;04.May;38;01.Aðu;Oca.76;Mar.85;Mar.55;05.Kas;Nis.67;36;Oca.95;Oca.88;Oca.99;01.Eyl;21;-0.75;02.Mar;Oca.97;Oca.96;Oca.91
2;E0;04.12.2010;Chelsea;Everton;1;1;D;1;0;H;12;16;5;7;7;11;7;2;1;4;0;0;Oca.36;Nis.75;9;Oca.35;04.May;Aðu.25;Oca.35;04.May;9;Oca.35;04.May;07.Mar;Oca.36;5;07.May;01.Mar;04.May;9;01.Nis;04.Þub;9;01.Nis;04.May;9;Oca.36;04.Haz;8;Oca.36;04.May;8;38;Oca.41;Oca.37;5;Nis.55;Eyl.45;Aðu.66;34;Oca.79;Oca.71;02.Þub;02.Eyl;22;-1.25;Oca.98;Oca.93;2;Oca.94
2;E0;04.12.2010;Man City;Bolton;1;0;H;1;0;H;19;7;10;2;12;18;8;8;3;2;1;0;Oca.53;4;06.May;Oca.55;04.Oca;Haz.25;Oca.53;Mar.75;06.May;Oca.55;03.Tem;05.Nis;Oca.53;4;6;01.May;03.Haz;06.May;Oca.57;03.Haz;06.May;Oca.57;03.Aðu;7;01.May;4;06.May;01.May;Mar.75;7;37;Oca.57;Oca.53;04.Þub;Mar.84;07.Þub;Haz.65;35;Oca.95;Oca.87;Oca.98;01.Eyl;21;0;01.Þub;Oca.16;05.Oca;Nis.71
2;E0;04.12.2010;Wigan;Stoke;2;2;D;2;2;D;15;11;8;7;11;10;5;4;1;4;0;0;Þub.75;03.Þub;Þub.63;Þub.55;Mar.25;02.Haz;02.Haz;Mar.25;02.Haz;02.Mar;03.Þub;02.Aðu;02.May;03.Mar;02.Aðu;02.May;03.Oca;Þub.62;02.Tem;03.Oca;02.Tem;Þub.63;03.Mar;Þub.75;Þub.62;03.Oca;02.Haz;02.May;Mar.25;Þub.75;37;Þub.89;02.Tem;Mar.34;03.Þub;Þub.75;Þub.64;32;02.Nis;Þub.26;Oca.66;01.Haz;31;0;02.May;Oca.94;Oca.92;Oca.87
2;E0;05.12.2010;Sunderland;West Ham;1;0;H;1;0;H;17;8;12;2;6;8;9;3;1;3;0;0;Oca.83;03.May;04.May;Oca.85;Mar.45;4;Oca.85;03.May;4;01.Eyl;03.Mar;03.Tem;Oca.91;03.Nis;4;Oca.85;Mar.25;4;Oca.83;03.May;Nis.33;Oca.87;03.May;04.May;Oca.83;03.Mar;04.Nis;Oca.91;03.Mar;4;37;Oca.91;Oca.84;Mar.69;Mar.49;Nis.72;Nis.32;36;02.Kas;02.Þub;Oca.84;Oca.77;21;0;Oca.38;Oca.34;03.Nis;03.Eyl
2;E0;05.12.2010;West Brom;Newcastle;3;1;H;1;0;H;20;11;12;7;11;9;7;3;0;5;0;0;Þub.25;03.Mar;Mar.25;02.Þub;03.Mar;03.Oca;02.Þub;03.Þub;03.Þub;02.Þub;03.Þub;3;Þub.25;03.Mar;03.Þub;02.Þub;03.Þub;3;02.Mar;03.Mar;03.Oca;Þub.25;03.Mar;03.Nis;Þub.15;03.Þub;03.Mar;Þub.25;Mar.25;03.Oca;37;Þub.32;Þub.24;Mar.45;Mar.28;Mar.55;Mar.23;36;Oca.94;Oca.84;02.Oca;Oca.94;29;0;Oca.63;Oca.58;Þub.43;Þub.32
2;E0;06.12.2010;Liverpool;Aston Villa;3;0;H;2;0;H;12;5;7;2;12;13;4;3;0;1;0;0;Oca.62;Mar.75;6;01.Haz;03.May;May.85;Oca.55;Mar.75;6;Oca.55;03.Tem;05.Nis;Oca.62;Mar.75;05.May;Oca.53;03.Haz;6;Oca.62;03.Haz;6;Oca.62;Mar.75;06.May;Oca.62;03.Haz;05.May;Oca.53;Mar.75;06.May;37;Oca.65;Oca.59;04.Oca;Mar.75;Haz.69;6;36;2;Oca.93;Oca.93;Oca.84;21;0;Oca.22;Oca.19;04.May;Nis.27
2;E0;11.12.2010;Aston Villa;West Brom;2;1;H;1;0;H;6;11;3;4;8;14;6;13;0;2;0;0;02.Oca;03.Mar;03.Haz;2;03.Nis;03.May;02.Oca;Mar.25;03.Nis;01.Eyl;03.Mar;03.Tem;2;03.Nis;Mar.75;2;03.Þub;03.May;02.May;03.Nis;03.May;02.Oca;03.Nis;03.May;Þub.15;03.Nis;Mar.75;Þub.15;03.Þub;03.Nis;38;02.Mar;02.Oca;Mar.48;03.Mar;Mar.75;Mar.53;35;Oca.88;Oca.77;02.Kas;02.Oca;20;0;Oca.55;01.May;Þub.62;Þub.49
2;E0;11.12.2010;Everton;Wigan;0;0;D;0;0;D;16;5;8;4;13;18;9;4;2;4;0;0;01.Nis;04.May;9;01.Nis;Nis.25;Tem.75;Oca.45;4;07.May;Oca.45;03.Eyl;06.May;Oca.44;Nis.33;7;Oca.36;04.Þub;07.May;Oca.44;04.Þub;07.May;Oca.44;Nis.33;7;Oca.44;04.May;9;01.Nis;04.Þub;8;37;Oca.47;Oca.43;Nis.64;Nis.21;Eyl.23;08.Þub;36;01.Eyl;Oca.83;02.Haz;Oca.95;18;-1.25;02.Mar;Oca.98;Oca.94;01.Eyl
2;E0;11.12.2010;Fulham;Sunderland;0;0;D;0;0;D;14;11;13;2;14;10;4;3;0;1;0;0;02.Þub;Mar.25;03.Nis;Þub.15;03.Þub;03.Mar;02.Þub;Mar.25;03.Þub;02.Þub;03.Þub;3;Þub.25;Mar.25;Mar.25;02.Oca;03.Þub;03.Þub;02.Þub;03.Þub;03.Nis;Þub.25;Mar.25;Mar.25;02.Þub;Mar.25;Mar.75;Þub.15;Mar.25;03.Mar;37;Þub.25;Þub.15;Mar.36;Mar.23;Mar.95;03.May;30;Þub.35;Þub.23;Oca.68;Oca.62;21;0;Oca.58;Oca.51;Þub.66;Þub.46
2;E0;11.12.2010;Newcastle;Liverpool;3;1;H;1;0;H;8;16;5;7;19;13;2;5;2;1;0;0;03.Aðu;03.Nis;2;03.Haz;03.Nis;02.Oca;03.Haz;03.Nis;2;3;03.Þub;02.Þub;Mar.75;03.Nis;2;03.Mar;03.Þub;02.May;03.May;Mar.25;02.Oca;03.Haz;Mar.25;02.Oca;Mar.75;03.May;02.Oca;03.May;03.Þub;02.Oca;38;Mar.76;Mar.57;03.May;Mar.31;Þub.23;02.Aðu;36;Oca.98;Oca.93;Oca.94;Oca.85;22;0;Þub.65;Þub.55;Oca.54;Oca.48
2;E0;11.12.2010;Stoke;Blackpool;0;1;A;0;0;D;16;10;5;5;12;11;10;4;0;2;0;0;Oca.62;4;05.May;01.Haz;03.Eyl;5;Oca.65;Mar.75;5;01.Haz;03.Haz;5;Oca.62;Mar.75;05.May;01.Haz;03.Haz;5;Oca.62;Mar.75;05.May;Oca.62;03.Aðu;05.May;Oca.62;4;6;Oca.62;03.Haz;05.May;37;Oca.67;Oca.62;04.Þub;Mar.86;6;May.41;28;Oca.68;Oca.61;Þub.38;Þub.24;18;-1;02.Kas;02.Tem;Oca.87;Oca.82
2;E0;11.12.2010;West Ham;Man City;1;3;A;0;1;A;13;12;3;7;10;13;2;6;1;3;0;0;04.May;03.Haz;01.Aðu;04.May;03.May;Oca.75;Nis.33;03.Nis;01.Aðu;4;03.Nis;01.Aðu;Nis.33;03.May;Oca.83;04.Þub;03.Nis;Oca.75;Nis.33;03.May;Oca.83;Nis.33;03.May;Oca.83;04.May;03.Haz;Oca.85;Nis.33;03.Nis;Oca.83;37;04.Nis;04.Kas;Mar.52;Mar.39;Þub.16;Oca.91;36;02.Aðu;Oca.97;01.Eyl;Oca.81;20;0.5;2;Oca.91;02.Oca;Oca.97
2;E0;12.12.2010;Bolton;Blackburn;2;1;H;0;0;D;12;16;7;11;12;13;3;10;4;3;1;0;2;03.Mar;4;02.May;Mar.25;03.May;02.May;03.Mar;03.May;2;03.Þub;03.Nis;02.Oca;03.Mar;03.May;2;Mar.25;03.Nis;02.Oca;03.Mar;03.May;02.May;03.Nis;03.Haz;02.May;03.Nis;4;2;03.Nis;03.Haz;37;02.Oca;02.Mar;03.May;Mar.32;04.Oca;Mar.72;36;2;01.Eyl;Oca.97;Oca.88;19;0;Oca.51;Oca.45;Þub.82;Þub.62
2;E0;12.12.2010;Tottenham;Chelsea;1;1;D;1;0;H;10;13;3;7;9;13;1;7;2;2;0;0;02.Aðu;Mar.25;02.Haz;02.Eyl;03.Þub;Þub.55;Þub.75;03.Þub;02.May;02.Aðu;03.Þub;02.Mar;02.Aðu;03.Mar;02.May;Þub.75;03.Þub;Þub.38;Þub.88;03.Mar;02.Nis;Þub.63;Mar.25;Þub.63;Þub.88;03.Nis;02.Haz;Þub.75;03.Þub;02.May;37;03.Mar;Þub.84;Mar.41;Mar.28;Þub.63;Þub.49;36;02.Nis;Oca.95;Oca.91;Oca.83;30;0;Þub.17;02.Haz;Oca.83;Oca.76
2;E0;12.12.2010;Wolves;Birmingham;1;0;H;1;0;H;14;3;9;0;9;15;7;2;2;4;0;0;02.Nis;Mar.25;3;Þub.35;03.Þub;02.Eyl;02.Nis;03.Þub;02.Eyl;02.May;03.Þub;02.Haz;Þub.38;Mar.25;3;02.Nis;03.Þub;02.Tem;02.Nis;03.Þub;3;02.Nis;03.Þub;3;02.Nis;Mar.25;Mar.25;02.Nis;Mar.25;Þub.88;37;02.May;02.Nis;03.Mar;Mar.22;Mar.26;Þub.99;34;Þub.23;Þub.13;Oca.75;Oca.68;29;0;Oca.74;Oca.69;Þub.26;Þub.15
2;E0;13.12.2010;Man United;Arsenal;1;0;H;1;0;H;14;11;10;6;7;16;5;4;0;4;0;0;2;03.Nis;03.Aðu;Oca.95;03.Nis;03.Haz;Oca.95;03.Nis;Mar.75;Oca.85;03.Mar;03.Eyl;2;03.Nis;Mar.75;01.Eyl;Mar.25;Mar.75;2;03.Nis;Mar.75;2;03.Nis;03.Aðu;2;03.May;04.Þub;2;Mar.25;Mar.75;37;2;Oca.95;Mar.61;03.Nis;Nis.38;Mar.92;36;Oca.95;Oca.87;2;01.Eyl;20;-0.5;2;Oca.96;Oca.97;Oca.92
2;E0;18.12.2010;Blackburn;West Ham;1;1;D;0;0;D;13;11;5;3;12;10;9;4;2;3;0;0;01.Aðu;03.Haz;04.May;Oca.75;03.May;04.May;01.Aðu;03.May;Nis.33;01.Aðu;03.Nis;4;01.Aðu;03.May;04.May;01.Tem;03.Nis;04.May;Oca.83;03.Nis;04.May;Oca.83;03.May;Nis.33;01.Aðu;Mar.75;Nis.75;01.Aðu;Mar.25;Nis.75;35;Oca.84;Oca.78;Mar.75;03.May;Nis.87;Nis.65;35;Oca.95;Oca.84;02.Nis;Oca.93;18;-0.75;02.Tem;02.Þub;Oca.91;Oca.87
2;E0;18.12.2010;Sunderland;Bolton;1;0;H;1;0;H;13;12;5;8;6;13;2;5;1;3;0;0;02.Þub;03.Þub;03.May;02.May;Mar.25;03.May;02.Þub;03.Þub;03.Þub;02.Þub;03.Þub;3;02.Þub;03.Mar;03.Mar;2;Mar.25;03.Nis;02.Þub;03.Þub;03.Nis;02.Oca;03.Nis;03.Nis;Þub.15;03.Mar;Mar.75;02.Oca;Mar.25;03.Nis;35;02.Þub;02.Kas;Mar.41;Mar.26;Mar.83;Mar.57;35;02.Tem;Oca.99;Oca.88;Oca.79;23;0;Oca.56;01.May;Þub.63;Þub.53
2;E0;20.12.2010;Man City;Everton;1;2;A;0;2;A;25;4;15;3;8;13;11;0;3;2;1;1;Oca.73;03.Haz;5;Oca.65;Mar.65;5;01.Tem;03.May;5;01.Haz;03.Haz;5;Oca.73;03.May;5;Oca.65;03.May;Nis.75;Oca.75;03.May;04.Aðu;Oca.73;03.May;5;Oca.73;03.Aðu;05.May;Oca.67;03.Nis;05.May;36;Oca.75;Oca.71;Mar.82;Mar.54;May.66;05.Kas;36;02.Kas;02.Oca;Oca.85;Oca.77;18;-0.75;Oca.97;Oca.93;Oca.99;Oca.95
2;E0;26.12.2010;Aston Villa;Tottenham;1;2;A;0;1;A;26;13;15;8;13;11;8;4;3;3;0;1;03.Þub;03.Mar;02.Mar;03.Oca;03.Þub;Þub.25;3;03.Þub;02.Mar;02.Tem;03.Þub;02.Nis;3;Mar.25;Þub.38;3;03.Þub;02.Þub;03.Oca;Mar.25;02.Mar;3;03.Nis;Þub.38;03.Þub;03.Nis;Þub.38;3;03.Nis;02.Mar;37;Mar.25;03.Haz;Mar.46;Mar.29;02.Nis;Þub.32;38;Oca.91;Oca.86;02.Haz;Oca.91;27;0;Þub.36;Þub.22;01.Tem;Oca.64
2;E0;26.12.2010;Blackburn;Stoke;0;2;A;0;0;D;12;11;8;9;12;20;5;3;1;4;0;0;02.Mar;03.Þub;03.Þub;Þub.25;03.Oca;03.Þub;02.Mar;03.Þub;3;2;03.Þub;03.Nis;02.Þub;03.Þub;03.Nis;02.Oca;03.Þub;03.Þub;02.Mar;03.Þub;03.Oca;Þub.25;03.Mar;03.Nis;Þub.38;03.Mar;03.Mar;Þub.38;Mar.25;3;38;02.Nis;Þub.28;03.Nis;Mar.23;03.Nis;Mar.21;37;Þub.14;02.May;01.Aðu;Oca.74;26;0;Oca.69;Oca.62;Þub.38;Þub.25
2;E0;26.12.2010;Bolton;West Brom;2;0;H;1;0;H;12;15;8;9;8;8;5;7;1;1;0;0;02.Oca;Mar.25;Mar.75;2;Mar.35;03.May;02.May;03.Mar;03.May;01.Eyl;03.Mar;03.Tem;2;03.Nis;Mar.75;Oca.95;Mar.25;03.Haz;02.Oca;03.Mar;03.May;02.May;03.Nis;Mar.75;02.Oca;03.Nis;03.Aðu;02.May;Mar.25;Mar.75;38;Þub.18;02.Tem;Mar.44;Mar.32;Mar.83;Mar.65;38;Oca.86;Oca.78;Þub.13;2;21;0;Oca.51;Oca.46;Þub.75;02.Haz
2;E0;26.12.2010;Fulham;West Ham;1;3;A;1;2;A;13;10;6;7;12;10;8;4;1;1;0;0;Oca.91;03.Nis;04.Þub;Oca.85;03.Þub;04.Nis;01.Eyl;03.Mar;4;2;03.Þub;03.Nis;2;03.Nis;Mar.75;01.Eyl;03.Þub;03.Aðu;Oca.95;03.Þub;04.Þub;Oca.91;03.May;04.Þub;Oca.91;03.Nis;04.May;Oca.91;03.Nis;4;36;2;Oca.92;03.May;Mar.34;Nis.51;Nis.13;36;Þub.28;Þub.17;Oca.73;Oca.66;20;0;01.Nis;Oca.38;Mar.15;Þub.88
2;E0;26.12.2010;Man United;Sunderland;2;0;H;1;0;H;14;6;10;2;9;10;5;3;0;2;0;0;Oca.29;05.May;11;Oca.25;May.25;11.May;Oca.27;May.25;10;Oca.25;5;10;Oca.25;05.May;12;Oca.22;May.25;11;Oca.29;5;11;Oca.29;05.May;12;Oca.25;05.May;15;Oca.29;5;12;36;Oca.29;Oca.26;Haz.15;May.45;15.Haz;Ara.67;34;Oca.74;Oca.68;Þub.27;Þub.14;18;-1.75;02.Nis;2;Oca.92;Oca.88
2;E0;26.12.2010;Newcastle;Man City;1;3;A;0;2;A;20;9;10;6;7;15;6;3;1;5;0;0;Mar.25;Mar.25;Þub.25;03.Oca;03.Þub;Þub.25;03.Oca;Mar.25;Þub.25;03.Oca;03.Mar;02.Oca;03.Nis;03.Nis;02.Oca;3;03.Þub;02.Þub;03.Oca;03.Þub;02.Mar;03.Þub;03.Nis;02.Mar;03.Nis;03.Mar;02.Mar;03.Þub;Mar.25;Þub.25;36;03.Nis;Mar.22;03.Nis;Mar.28;Þub.37;Þub.25;37;2;Oca.91;Oca.96;Oca.86;27;0;Þub.43;Þub.29;Oca.67;01.Haz
2;E0;26.12.2010;Wolves;Wigan;1;2;A;0;2;A;8;13;4;8;7;14;7;3;1;3;0;0;02.Oca;03.Mar;03.Haz;2;03.Oca;03.Eyl;02.Oca;Mar.25;03.Nis;2;03.Mar;03.Mar;02.Oca;03.Mar;03.May;02.Oca;03.Þub;03.Þub;Þub.15;03.Oca;03.Haz;02.Oca;03.Mar;Mar.75;02.Oca;03.Mar;4;02.Oca;Mar.25;03.May;38;Þub.15;02.Eyl;03.Nis;Mar.26;04.Oca;Mar.62;36;Þub.25;Þub.14;Oca.75;Oca.68;22;0;Oca.52;Oca.48;Þub.78;Þub.56
2;E0;27.12.2010;Arsenal;Chelsea;3;1;H;1;0;H;10;10;8;4;12;16;4;6;2;3;0;0;Þub.63;03.Þub;Þub.75;Þub.55;03.Þub;Þub.65;02.May;03.Þub;Þub.75;02.Nis;03.Þub;02.Tem;02.May;03.Mar;02.Aðu;02.Nis;03.Þub;02.Tem;02.Haz;03.Oca;02.Aðu;Þub.63;03.Þub;Þub.88;Þub.62;03.Mar;Þub.88;Þub.62;03.Þub;Þub.75;37;02.Tem;Þub.57;Mar.35;Mar.22;Þub.88;Þub.77;37;Oca.95;Oca.88;2;Oca.89;31;0;01.Eyl;Oca.83;02.Tem;2
2;E0;28.12.2010;Birmingham;Man United;1;1;D;0;0;D;8;10;3;4;10;11;4;4;3;3;0;0;06.May;Nis.33;01.May;7;4;Oca.45;Haz.25;4;01.May;05.Nis;03.Tem;Oca.55;06.May;Mar.75;Oca.53;6;Mar.75;01.May;06.May;03.Aðu;Oca.53;6;04.May;Oca.53;07.May;04.Þub;01.May;6;03.Aðu;Oca.53;37;Tem.65;Haz.89;04.May;04.May;Oca.54;01.May;37;02.Ara;02.Oca;Oca.86;Oca.78;22;1;2;Oca.95;Oca.95;Oca.91
2;E0;28.12.2010;Man City;Aston Villa;4;0;H;3;0;H;11;9;8;4;14;12;8;6;1;2;0;0;Oca.44;04.Þub;8;Oca.45;4;7;Oca.45;Nis.25;7;01.May;03.Aðu;05.Tem;01.May;4;7;Oca.45;Mar.75;7;Oca.44;04.Þub;07.May;01.May;04.May;06.May;Oca.44;04.Nis;08.May;01.May;03.Aðu;06.May;37;Oca.52;Oca.47;04.May;Nis.15;08.May;Tem.48;37;Oca.93;Oca.84;02.Mar;Oca.94;24;-1;Oca.95;Oca.81;Þub.13;02.Tem
2;E0;28.12.2010;Stoke;Fulham;0;2;A;0;2;A;14;4;8;3;8;12;9;2;1;2;0;0;Oca.83;03.Nis;Nis.75;Oca.85;Mar.25;Nis.25;01.Eyl;03.Mar;4;01.Eyl;03.Mar;03.Tem;Oca.83;03.May;Nis.33;Oca.91;03.Mar;03.Haz;Oca.91;03.Mar;04.Þub;Oca.95;03.Nis;04.Þub;Oca.85;03.Nis;Nis.75;Oca.91;03.Mar;4;38;Oca.95;Oca.87;03.May;Mar.34;Nis.95;Nis.43;35;Þub.44;Þub.26;Oca.67;Oca.61;22;-0.5;Oca.92;Oca.89;02.May;Oca.98
2;E0;28.12.2010;Sunderland;Blackpool;0;2;A;0;0;D;32;9;16;4;6;5;9;2;2;0;0;0;Oca.62;Mar.75;6;Oca.57;03.Eyl;May.25;01.Haz;Mar.75;05.May;01.Tem;03.May;04.Nis;Oca.62;Mar.75;05.May;Oca.57;03.Haz;May.25;Oca.62;Mar.75;05.May;01.Haz;4;6;Oca.62;4;6;Oca.57;Mar.75;6;39;Oca.64;01.Haz;04.May;Mar.81;06.May;May.82;35;Oca.76;Oca.67;02.Mar;Þub.17;20;-1;02.Ara;02.Haz;Oca.85;Oca.81
2;E0;28.12.2010;Tottenham;Newcastle;2;0;H;0;0;D;13;12;8;8;9;16;9;7;2;4;1;0;Oca.53;4;06.May;Oca.45;04.Oca;Haz.75;01.May;4;Haz.25;Oca.57;03.Tem;05.Nis;01.May;4;7;01.May;Mar.75;6;Oca.53;03.Aðu;06.May;Oca.53;04.May;6;Oca.53;04.Nis;7;Oca.44;4;7;37;Oca.58;Oca.52;04.May;04.Mar;7;06.May;35;Oca.77;Oca.67;Þub.28;Þub.16;23;-1;2;Oca.94;2;Oca.92
2;E0;28.12.2010;West Brom;Blackburn;1;3;A;1;1;D;21;6;11;4;9;13;8;5;1;3;1;1;Oca.83;03.May;04.May;01.Eyl;03.May;Mar.75;Oca.85;03.Mar;Nis.25;01.Eyl;03.Mar;03.Tem;Oca.91;03.Nis;4;Oca.85;Mar.25;4;Oca.91;03.Mar;04.Þub;Oca.95;03.May;4;Oca.83;03.Haz;Nis.75;Oca.91;03.Þub;04.Þub;38;01.Eyl;Oca.82;Mar.71;Mar.48;04.Eyl;Nis.49;38;Oca.99;Oca.87;Oca.97;01.Eyl;22;-0.5;Oca.87;Oca.82;02.Ara;02.May
2;E0;28.12.2010;West Ham;Everton;1;1;D;1;1;D;11;13;2;5;12;15;4;7;1;0;0;0;03.Nis;03.Þub;Þub.25;03.Mar;03.Oca;02.Þub;03.Oca;Mar.25;Þub.25;02.Tem;03.Þub;02.Nis;3;03.Mar;02.Mar;3;03.Þub;02.Þub;03.Þub;03.Þub;Þub.25;Mar.25;03.Mar;02.Mar;03.May;03.Mar;Þub.25;Þub.88;03.Mar;02.Mar;37;Mar.75;Mar.39;03.Nis;Mar.28;02.Mar;Þub.18;35;Þub.21;02.Aðu;Oca.79;Oca.72;28;0;Þub.61;Þub.39;Oca.62;Oca.56
2;E0;29.12.2010;Chelsea;Bolton;1;0;H;0;0;D;12;6;7;2;12;24;6;3;1;1;0;0;Oca.29;05.May;11;01.Mar;Nis.75;10;01.Mar;May.25;9;Oca.27;5;9;01.Mar;5;10;Oca.25;May.25;9;Oca.29;5;11;Oca.25;6;13;Oca.33;05.May;11;Oca.29;5;10;38;Oca.33;Oca.29;May.75;May.17;12;Eki.65;33;Oca.69;Oca.63;Þub.38;Þub.23;22;-1.5;02.Mar;Oca.98;Oca.95;Oca.89
2;E0;29.12.2010;Liverpool;Wolves;0;1;A;0;0;D;9;7;5;3;8;11;2;8;1;1;0;0;Oca.33;5;10;01.Mar;Nis.75;10;01.Mar;5;10;Oca.33;04.Haz;07.Aðu;Oca.29;05.May;10;01.Mar;04.May;9;Oca.33;04.May;11;Oca.33;5;11;Oca.33;May.25;11;Oca.29;5;10;37;Oca.35;Oca.32;05.May;Nis.89;Kas.66;Eki.36;34;Oca.72;Oca.66;Þub.29;Þub.17;20;-1.5;02.Mar;Oca.98;Oca.93;Oca.89
2;E0;29.12.2010;Wigan;Arsenal;2;2;D;1;2;A;7;15;5;9;16;11;3;4;1;0;1;0;06.May;04.Þub;01.May;7;4;Oca.45;Haz.25;4;01.May;05.Nis;03.Tem;Oca.55;7;Nis.33;Oca.44;7;Mar.75;Oca.45;06.May;03.Aðu;Oca.53;06.May;04.Þub;Oca.53;07.May;Nis.33;01.May;6;03.Aðu;Oca.53;37;07.May;Haz.87;Nis.37;04.Nis;Oca.53;01.May;37;Oca.91;Oca.83;02.May;Oca.94;21;1;02.Eyl;02.Þub;Oca.89;Oca.85
2;E0;01.01.2011;Birmingham;Arsenal;0;3;A;0;1;A;2;18;1;11;7;9;4;5;3;1;0;0;05.May;03.Haz;Oca.67;May.25;03.May;Oca.65;May.25;03.Haz;Oca.65;04.Nis;03.May;01.Tem;05.May;03.May;Oca.67;5;03.Haz;01.Haz;5;Mar.75;Oca.67;05.May;03.Haz;01.Tem;05.May;4;01.Tem;5;03.Haz;Oca.67;33;May.75;May.37;04.Tem;Mar.73;01.Tem;Oca.65;33;Oca.98;Oca.91;Oca.96;Oca.86;19;0.75;02.Kas;02.May;Oca.95;Oca.83
2;E0;01.01.2011;Liverpool;Bolton;2;1;H;0;1;A;16;10;7;4;11;16;7;4;2;2;0;0;01.Tem;Mar.75;5;Oca.65;Mar.65;5;01.Tem;03.May;5;01.Haz;03.Haz;5;Oca.67;Mar.75;5;01.Haz;03.May;05.Þub;Oca.73;03.May;5;Oca.73;03.May;05.May;Oca.73;03.Aðu;05.May;01.Tem;03.May;5;35;Oca.72;Oca.67;Mar.85;Mar.65;6;May.39;33;02.Ara;Oca.97;Oca.87;01.Aðu;19;0;Oca.26;Oca.23;4;Mar.86
