num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
4;E0;22.08.2012;Chelsea;Reading;4;2;H;1;2;A;23;7;11;5;11;14;1;5;0;2;0;0;Oca.25;05.May;13;Oca.25;May.25;12.May;Oca.25;May.25;12.May;Oca.25;5;10;Oca.25;6;11;Oca.27;Haz.15;13.Aðu;Oca.29;05.May;10;Oca.27;05.May;12;Oca.25;6;13;Oca.25;05.May;13;38;Oca.29;Oca.25;06.Þub;May.56;14;Kas.84;23;Oca.65;Oca.58;Þub.45;Þub.31;22;-1.5;Oca.88;Oca.85;02.Oca;02.Mar
4;E0;25.08.2012;Aston Villa;Everton;1;3;A;0;3;A;7;19;3;11;10;7;1;9;1;0;1;0;02.Eyl;03.Nis;02.Nis;Þub.95;03.Mar;Þub.45;Þub.95;03.Mar;Þub.45;02.May;03.Þub;02.Haz;Þub.75;03.Mar;02.May;Mar.14;Mar.36;Þub.47;Þub.88;03.Þub;02.May;Þub.88;Mar.25;02.May;03.Oca;03.Mar;Þub.45;Þub.75;03.Mar;02.May;38;Mar.25;Þub.93;03.Nis;Mar.29;02.Haz;Þub.42;31;Þub.34;Þub.19;Oca.73;Oca.66;21;0;Þub.33;02.Þub;Oca.85;01.Tem
4;E0;25.08.2012;Chelsea;Newcastle;2;0;H;2;0;H;11;11;6;5;8;10;2;3;1;0;0;0;01.May;Nis.33;06.May;01.May;Nis.33;06.May;01.May;Nis.33;06.May;Oca.53;03.Aðu;05.May;01.May;4;06.May;Oca.51;04.May;Tem.27;01.May;04.Þub;06.May;01.May;Nis.33;06.May;01.May;04.Nis;7;01.May;4;06.May;38;Oca.53;01.May;Nis.55;Nis.16;7;Haz.55;29;Oca.72;Oca.65;Þub.36;Þub.19;25;-1;Oca.92;Oca.85;02.Aðu;02.Þub
4;E0;25.08.2012;Man United;Fulham;3;2;H;3;1;H;20;14;11;11;12;7;8;8;0;1;0;0;Oca.29;05.May;11;Oca.28;May.25;10;Oca.28;May.25;10;Oca.25;5;10;;;;Oca.32;05.Haz;Kas.85;Oca.35;04.Aðu;9;01.Mar;May.25;11;01.Mar;05.May;11.May;01.Mar;5;10;38;Oca.33;01.Mar;May.52;May.17;12;Eki.39;26;Oca.68;Oca.62;Þub.38;Þub.23;24;-1.5;02.Þub;Oca.97;Oca.95;01.Eyl
4;E0;25.08.2012;Norwich;QPR;1;1;D;1;1;D;13;6;4;4;15;14;6;2;0;2;0;0;Þub.25;03.Nis;03.Þub;Þub.25;03.Mar;03.Oca;Þub.25;03.Mar;03.Oca;02.Oca;03.Þub;03.Þub;Þub.38;03.Nis;Þub.88;Þub.34;03.May;Mar.25;Þub.38;03.Nis;02.Eyl;Þub.25;03.Nis;03.Þub;02.Mar;03.Nis;03.Þub;Þub.25;Mar.25;03.Þub;38;Þub.38;Þub.29;Mar.52;Mar.33;Mar.25;03.Kas;34;Oca.85;01.Aðu;Þub.13;2;24;-0.25;02.May;2;01.Eyl;Oca.87
4;E0;25.08.2012;Southampton;Wigan;0;2;A;0;0;D;14;12;9;8;11;9;10;3;0;0;0;0;02.Oca;03.Nis;03.May;02.May;03.Nis;03.May;02.May;03.Nis;03.May;02.Oca;03.Þub;03.Þub;02.Oca;03.Mar;03.May;02.Þub;Mar.51;Mar.56;Þub.15;03.May;Mar.25;02.May;03.May;03.Haz;Þub.15;03.May;03.Haz;02.Oca;03.May;03.Mar;38;02.Þub;02.Ara;Mar.53;Mar.36;Mar.65;Mar.46;34;2;Oca.92;Oca.97;Oca.88;19;-0.5;02.Þub;Þub.13;Oca.82;Oca.77
4;E0;25.08.2012;Swansea;West Ham;3;0;H;2;0;H;10;7;7;6;13;17;5;4;2;4;0;0;02.Oca;03.Mar;03.Haz;2;03.Mar;Mar.75;2;03.Mar;Mar.75;02.Oca;03.Þub;03.Þub;02.Oca;Mar.25;03.May;Þub.13;Mar.43;Mar.85;02.Oca;03.Nis;03.May;02.May;03.Mar;Mar.75;02.Oca;03.Nis;03.Aðu;02.Oca;Mar.25;03.May;38;Þub.15;02.Eyl;Mar.47;Mar.31;Mar.85;03.Haz;35;02.Haz;Oca.99;01.Eyl;Oca.81;21;-0.5;Þub.14;02.Eyl;Oca.83;01.Aðu
4;E0;25.08.2012;Tottenham;West Brom;1;1;D;0;0;D;18;10;10;5;8;7;7;5;1;2;0;0;01.May;Nis.33;06.May;Oca.45;04.Þub;7;Oca.45;04.Þub;7;Oca.45;03.Eyl;06.May;01.May;4;06.May;Oca.51;Nis.52;Tem.35;Oca.55;4;6;01.May;Nis.33;06.May;01.May;04.Nis;7;Oca.53;4;6;38;Oca.54;01.May;Nis.53;Nis.13;07.May;Haz.67;28;Oca.72;Oca.65;02.Mar;Þub.19;25;-1;Oca.91;Oca.84;02.Eyl;02.Mar
4;E0;26.08.2012;Liverpool;Man City;2;2;D;1;0;H;15;11;8;5;10;7;4;4;1;0;0;0;03.Oca;03.Nis;02.Mar;3;03.May;Þub.35;3;03.May;Þub.35;Þub.75;03.Þub;Þub.35;03.Oca;03.Mar;Þub.25;Mar.14;Mar.46;Þub.42;02.Eyl;03.Nis;Þub.38;3;03.Mar;Þub.38;03.Oca;03.Nis;02.Nis;3;03.Nis;02.Mar;33;Mar.15;Þub.98;Mar.45;Mar.33;Þub.48;Þub.36;33;02.Mar;Oca.94;Oca.92;Oca.85;22;0.25;Oca.87;Oca.83;Þub.13;02.Nis
4;E0;26.08.2012;Stoke;Arsenal;0;0;D;0;0;D;7;16;4;6;9;9;0;11;2;0;0;0;03.May;03.Nis;02.Oca;03.Tem;03.Mar;02.Oca;03.Tem;03.Mar;02.Oca;03.Þub;03.Þub;02.Oca;Mar.75;03.Mar;2;Mar.57;Mar.46;Þub.21;03.Mar;03.Mar;02.Þub;03.Haz;03.Nis;02.May;03.Haz;03.Nis;02.Þub;03.May;Mar.25;02.Oca;35;Mar.65;Mar.44;Mar.44;Mar.32;Þub.24;Þub.14;35;Þub.16;02.Mar;Oca.83;Oca.77;24;0.25;02.May;2;Oca.93;Oca.87
4;E0;01.09.2012;Man City;QPR;3;1;H;1;0;H;19;9;12;5;12;3;8;3;2;1;0;0;Oca.18;7;15;Oca.18;06.May;14.May;;;;01.Þub;05.May;12;01.Þub;06.May;13;Oca.22;Tem.65;15;01.Þub;7;11;01.Þub;06.May;13;01.Þub;07.May;15;01.Þub;7;13;40;Oca.22;01.Þub;07.Tem;Haz.75;18;13.62;27;Oca.41;Oca.35;Mar.25;03.Nis;24;-2;02.Tem;02.Þub;Oca.94;Oca.85
4;E0;01.09.2012;Swansea;Sunderland;2;2;D;1;2;A;14;4;10;3;11;7;8;0;1;1;1;0;02.Þub;03.Mar;03.Nis;02.Þub;03.Þub;03.Mar;02.Þub;03.Þub;03.Mar;02.Þub;03.Þub;3;02.Þub;03.Mar;03.Mar;Þub.17;Mar.47;Mar.67;Þub.15;Mar.25;03.May;02.Þub;03.Mar;03.Nis;Þub.15;03.Nis;03.Haz;02.Þub;Mar.25;03.Nis;40;Þub.25;Þub.17;Mar.47;Mar.31;Mar.67;Mar.38;34;02.Þub;02.Eyl;01.Aðu;Oca.74;24;-0.25;Oca.94;Oca.88;02.May;Oca.99
4;E0;01.09.2012;Tottenham;Norwich;1;1;D;0;0;D;15;10;9;4;7;12;4;2;1;0;1;0;Oca.36;5;08.May;Oca.36;Nis.75;8;Oca.36;Nis.75;8;01.Nis;04.Oca;7;01.Nis;04.May;8;Oca.38;May.35;9;01.Nis;5;7;Oca.36;04.Aðu;8;Oca.36;May.25;9;01.Nis;Nis.75;07.May;40;01.Nis;Oca.37;May.35;Nis.85;Eyl.25;Aðu.33;27;Oca.57;Oca.51;Þub.72;Þub.49;23;-1.25;Oca.85;Oca.81;Þub.13;02.Tem
4;E0;01.09.2012;West Brom;Everton;2;0;H;0;0;D;14;12;8;5;11;15;6;3;1;4;0;0;3;03.Mar;Þub.38;02.Eyl;Mar.25;02.May;02.Eyl;Mar.25;02.May;02.Haz;03.Þub;02.May;Þub.88;03.Mar;02.Nis;03.Haz;Mar.38;Þub.52;02.Eyl;03.Nis;Þub.38;Þub.88;Mar.25;02.May;03.Oca;03.Mar;02.May;02.Aðu;03.Mar;02.May;40;03.Ara;Þub.89;03.Nis;Mar.29;Þub.55;Þub.45;36;Þub.15;02.Nis;Oca.83;Oca.77;23;0;Þub.23;Þub.14;Oca.76;Oca.74
4;E0;01.09.2012;West Ham;Fulham;3;0;H;3;0;H;17;14;12;13;12;5;6;6;0;0;0;0;02.May;Mar.25;Þub.88;Þub.55;03.Mar;02.Aðu;Þub.55;03.Mar;02.Aðu;02.Nis;03.Þub;02.Tem;02.May;Mar.25;02.Aðu;Þub.53;Mar.48;Þub.96;02.Nis;03.Nis;Þub.88;02.May;03.Nis;02.Aðu;02.May;03.Nis;02.Eyl;Þub.62;Mar.25;02.Tem;40;Þub.63;Þub.49;Mar.46;Mar.34;03.Oca;02.Aðu;36;02.Þub;Oca.94;Oca.93;Oca.87;23;0;Oca.83;01.Aðu;Þub.15;02.Haz
4;E0;01.09.2012;Wigan;Stoke;2;2;D;1;1;D;9;16;5;8;13;11;2;1;1;2;0;0;Þub.25;Mar.25;03.Mar;02.Þub;03.Þub;03.Mar;02.Þub;03.Þub;03.Mar;02.Mar;03.Þub;02.Aðu;Þub.25;Mar.25;Mar.25;Þub.26;Mar.35;Mar.57;Þub.25;03.Þub;03.Mar;02.Mar;03.Þub;03.Mar;Þub.25;03.Mar;03.May;Þub.25;03.Þub;03.Mar;40;02.Mar;Þub.24;03.Nis;Mar.25;Mar.57;03.Mar;33;Þub.42;Þub.28;Oca.67;Oca.62;24;-0.25;Oca.96;Oca.92;02.Oca;Oca.95
4;E0;02.09.2012;Liverpool;Arsenal;0;2;A;0;1;A;17;11;8;7;12;7;10;2;2;2;0;0;2;03.May;Mar.75;02.May;03.Nis;Mar.75;02.May;03.Nis;Mar.75;02.Oca;03.Þub;03.Þub;02.Oca;03.Þub;03.Haz;02.Oca;Mar.54;Mar.82;02.May;03.Nis;03.Haz;02.May;Mar.25;4;02.May;03.May;03.Eyl;02.Oca;03.Mar;03.Haz;37;02.Kas;02.Haz;Mar.54;Mar.38;4;Mar.63;36;02.Þub;Oca.92;Oca.93;Oca.89;22;-0.25;Oca.81;Oca.78;Þub.15;02.Oca
4;E0;02.09.2012;Newcastle;Aston Villa;1;1;D;0;1;A;16;13;6;9;6;20;10;6;1;4;0;0;Oca.62;Mar.75;6;01.Haz;03.Eyl;May.25;01.Haz;03.Eyl;May.25;01.Haz;03.Haz;5;Oca.62;Mar.75;05.May;Oca.63;04.Aðu;Haz.21;Oca.67;03.Aðu;5;Oca.62;4;05.May;Oca.65;4;6;Oca.62;Mar.75;05.May;37;Oca.67;Oca.62;04.Aðu;03.Aðu;Haz.21;May.63;36;01.Eyl;Oca.81;02.May;Oca.99;24;-0.75;Oca.85;Oca.82;Þub.14;02.Haz
4;E0;02.09.2012;Southampton;Man United;2;3;A;1;1;D;15;18;8;9;9;4;4;7;1;0;0;0;6;04.Þub;Oca.53;6;4;Oca.53;6;4;Oca.53;05.May;03.Eyl;01.May;06.May;4;Oca.53;Haz.25;Nis.48;Oca.57;5;04.Þub;01.Haz;06.May;Nis.33;01.May;Haz.25;Nis.33;Oca.57;06.May;4;Oca.53;37;06.Haz;06.Tem;Nis.48;04.Kas;01.Haz;Oca.54;30;01.Tem;Oca.62;02.Nis;Þub.25;24;1;Oca.98;Oca.92;2;Oca.95
4;E0;15.09.2012;Arsenal;Southampton;6;1;H;4;1;H;20;9;12;4;4;7;8;3;0;0;0;0;Oca.36;5;08.May;Oca.34;Nis.75;Aðu.75;Oca.34;Nis.75;Aðu.75;Oca.33;04.Haz;07.Aðu;Oca.36;04.May;9;Oca.39;May.26;09.Eyl;01.Nis;4;10;Oca.33;5;9;Oca.36;05.Þub;10;Oca.29;5;10;40;01.Nis;Oca.35;05.Nis;Nis.86;10;Aðu.96;28;Oca.56;Oca.52;Þub.68;Þub.47;24;-1.5;02.Oca;02.Þub;Oca.89;Oca.86
4;E0;15.09.2012;Aston Villa;Swansea;2;0;H;1;0;H;17;10;13;5;11;4;11;5;3;1;0;0;Þub.38;Mar.25;03.Oca;02.Mar;03.Mar;3;02.Mar;03.Mar;3;02.Mar;03.Þub;02.Aðu;Þub.25;03.Mar;03.Oca;Þub.44;Mar.32;Mar.23;02.Nis;03.Oca;03.Oca;02.Mar;03.Mar;03.Þub;02.Nis;03.Mar;03.Þub;02.Nis;Mar.25;Þub.88;40;02.May;Þub.34;Mar.37;Mar.27;Mar.33;03.Aðu;37;02.Mar;Oca.96;Oca.93;Oca.84;22;-0.25;02.Aðu;Oca.99;Oca.95;Oca.88
4;E0;15.09.2012;Fulham;West Brom;3;0;H;2;0;H;23;10;14;8;6;10;5;4;0;0;0;1;02.Oca;03.Nis;03.May;Oca.95;03.Nis;03.Aðu;Oca.95;03.Nis;03.Aðu;01.Eyl;03.Mar;03.Tem;2;03.Nis;Mar.75;Þub.13;03.Nis;03.Eyl;Þub.15;03.Oca;03.Haz;2;Mar.25;4;02.Oca;03.Mar;03.Eyl;2;03.Nis;03.May;40;Þub.15;02.May;03.May;Mar.32;4;Mar.72;37;02.Mar;Oca.94;Oca.96;Oca.86;22;-0.25;Oca.82;Oca.78;Þub.16;02.Oca
4;E0;15.09.2012;Man United;Wigan;4;0;H;0;0;D;17;8;10;4;10;14;5;5;2;2;0;0;Oca.25;6;12;Oca.25;05.May;11.May;Oca.25;05.May;11.May;01.Þub;05.May;12;Oca.22;6;12;Oca.28;Haz.22;12.Eyl;Oca.29;5;12;Oca.22;6;13;Oca.29;Haz.25;12;Oca.25;5;15;40;01.Mar;Oca.25;Haz.25;May.68;15;12.Oca;25;Oca.54;Oca.48;Þub.75;Þub.56;24;-1.75;Þub.14;02.Aðu;Oca.89;01.Aðu
4;E0;15.09.2012;Norwich;West Ham;0;0;D;0;0;D;20;9;14;4;10;12;8;5;0;1;0;0;Þub.38;03.Nis;3;02.Mar;03.Nis;03.Oca;02.Mar;03.Nis;03.Oca;02.Mar;03.Þub;02.Aðu;02.Mar;03.Nis;3;02.Nis;Mar.49;Mar.17;02.May;03.Oca;02.Eyl;Þub.25;03.Nis;03.Þub;02.Nis;03.Nis;03.Ara;Þub.38;Mar.25;Þub.88;40;02.May;Þub.36;03.May;Mar.29;03.Þub;03.Þub;36;02.Þub;Oca.91;02.Þub;01.Eyl;25;-0.25;02.Eyl;02.Nis;Oca.88;Oca.84
4;E0;15.09.2012;QPR;Chelsea;0;0;D;0;0;D;10;13;6;9;16;17;2;4;0;2;0;0;04.May;03.May;Oca.83;Nis.75;03.May;Oca.75;Nis.75;03.May;Oca.75;04.Mar;03.Nis;Oca.75;04.May;03.May;01.Aðu;04.May;Mar.69;Oca.89;04.May;03.Oca;Oca.91;Nis.33;03.Haz;Oca.83;04.May;03.Haz;Oca.87;04.May;03.Haz;Oca.73;40;5;Nis.48;Mar.75;Mar.49;Oca.91;Oca.83;37;Oca.94;Oca.86;02.Þub;Oca.95;22;0.75;Oca.86;Oca.77;Þub.19;02.Ara
4;E0;15.09.2012;Stoke;Man City;1;1;D;1;1;D;4;15;3;11;12;12;6;5;0;1;0;0;5;03.Haz;Oca.73;5;03.May;01.Tem;5;03.May;01.Tem;04.Nis;03.May;01.Tem;5;03.May;Oca.73;05.Mar;Mar.78;Oca.76;05.May;03.Þub;Oca.75;May.25;03.Haz;Oca.73;May.25;Mar.75;Oca.75;5;03.Haz;Oca.67;40;05.May;05.Kas;Mar.82;Mar.56;Oca.76;Oca.72;37;02.Ara;Oca.99;Oca.94;Oca.81;26;0.75;Oca.95;Oca.92;2;Oca.95
4;E0;15.09.2012;Sunderland;Liverpool;1;1;D;1;0;H;6;20;4;9;18;10;2;7;1;2;0;0;03.Nis;03.Mar;02.Þub;03.Mar;03.Mar;Þub.25;03.Mar;03.Mar;Þub.25;03.Þub;03.Þub;02.Oca;03.Þub;Mar.25;Þub.25;Mar.52;Mar.52;Þub.21;03.Þub;03.Oca;02.Mar;03.Þub;03.Mar;02.Mar;03.Nis;03.Nis;Þub.25;3;Mar.25;02.Mar;39;03.Haz;03.Mar;Mar.53;Mar.33;02.Mar;02.Þub;35;02.Haz;Oca.99;Oca.92;Oca.83;25;0.25;02.Eyl;02.Oca;01.Eyl;Oca.86
4;E0;16.09.2012;Reading;Tottenham;1;3;A;0;1;A;4;22;2;11;4;9;7;4;0;1;0;0;Mar.75;03.May;2;03.Aðu;03.May;2;03.Aðu;03.May;2;03.Haz;03.Mar;Oca.95;03.Haz;03.May;2;Mar.75;Mar.66;02.Aðu;Mar.75;03.Oca;02.Oca;Mar.75;03.Nis;02.Oca;03.Tem;03.May;02.May;03.May;03.Nis;02.May;40;Mar.87;Mar.68;Mar.66;03.Nis;02.Oca;02.Nis;36;02.Haz;Oca.95;Oca.91;Oca.85;22;0.5;01.Eyl;Oca.84;02.Oca;02.Oca
4;E0;17.09.2012;Everton;Newcastle;2;2;D;1;0;H;17;11;10;7;16;12;3;3;3;3;0;0;Oca.73;03.Haz;5;Oca.75;03.Tem;Nis.75;Oca.75;03.Tem;Nis.75;Oca.85;03.Nis;03.Aðu;Oca.85;03.Nis;Nis.33;Oca.77;Mar.74;May.33;01.Aðu;03.Þub;5;Oca.83;03.May;04.May;Oca.75;03.Tem;05.Þub;Oca.83;03.Nis;Nis.33;37;Oca.85;Oca.78;Mar.82;03.May;05.Þub;Nis.68;33;02.Oca;Oca.99;Oca.88;Oca.82;21;-0.75;02.Haz;Oca.98;Oca.96;01.Eyl
4;E0;22.09.2012;Chelsea;Stoke;1;0;H;0;0;D;17;13;9;6;12;15;13;3;2;1;0;0;Oca.36;Nis.75;9;Oca.36;04.May;Aðu.75;Oca.36;04.May;Aðu.75;01.Mar;04.Aðu;08.May;Oca.29;04.May;8;01.Nis;05.Eyl;Eyl.15;01.Nis;4;10;Oca.33;5;09.May;Oca.36;5;10.May;Oca.33;5;08.May;39;01.Nis;Oca.36;05.Oca;Nis.71;10.May;Eyl.13;35;01.Aðu;Oca.72;02.Þub;02.Ara;23;-1.25;Oca.92;Oca.89;02.Mar;Oca.99
4;E0;22.09.2012;Southampton;Aston Villa;4;1;H;0;1;A;12;8;4;2;5;13;1;4;1;3;0;0;02.Nis;03.Mar;3;02.Nis;Mar.25;02.Eyl;02.Nis;Mar.25;02.Eyl;02.Nis;03.Þub;02.Tem;Þub.38;03.Þub;02.Haz;Þub.45;Mar.38;Mar.16;02.May;3;3;02.Nis;03.Mar;3;02.May;03.Nis;3;02.Nis;03.Mar;Þub.88;39;Þub.55;Þub.42;Mar.45;03.Mar;03.Þub;Þub.92;34;Oca.95;01.Eyl;2;01.Eyl;23;-0.25;02.Ara;02.Aðu;Oca.84;Oca.81
4;E0;22.09.2012;Swansea;Everton;0;3;A;0;2;A;18;30;11;19;23;7;8;3;4;1;1;0;3;03.Mar;02.Nis;03.Oca;03.Mar;02.Nis;03.Oca;03.Mar;02.Nis;02.Haz;03.Þub;02.May;02.May;Mar.25;Þub.38;Mar.23;Mar.34;Þub.43;3;03.Oca;Þub.45;Þub.88;03.Mar;02.Nis;3;03.Nis;Þub.45;02.Eyl;Mar.25;02.Nis;39;Mar.25;Þub.98;03.Nis;Mar.29;02.May;Þub.39;34;02.Þub;02.Nis;Oca.85;Oca.78;23;0.25;01.Eyl;Oca.85;02.Tem;02.Oca
4;E0;22.09.2012;West Brom;Reading;1;0;H;0;0;D;9;8;4;1;14;6;9;1;1;0;0;0;Oca.73;Mar.75;Nis.75;Oca.75;03.May;Nis.75;Oca.75;03.May;Nis.75;01.Tem;03.May;04.Nis;01.Aðu;03.May;03.May;Oca.83;Mar.84;04.Tem;Oca.85;03.Mar;04.May;Oca.83;03.May;04.May;01.Aðu;03.Aðu;Nis.75;01.Aðu;03.May;04.May;39;Oca.85;01.Aðu;Mar.83;Mar.55;Nis.85;Nis.54;34;Oca.98;Oca.92;Oca.98;Oca.88;22;-0.75;02.Eyl;02.Þub;Oca.89;Oca.85
